cidr	origin	asname	country
204.45.110.0/24	6461	"Abovenet Communications, Inc"	US
204.45.111.0/24	6461	"Abovenet Communications, Inc"	US
204.45.112.0/24	6461	"Abovenet Communications, Inc"	US
204.45.115.0/24	6461	"Abovenet Communications, Inc"	US
204.45.117.0/24	6461	"Abovenet Communications, Inc"	US
204.45.118.0/24	6461	"Abovenet Communications, Inc"	US
204.45.119.0/24	6461	"Abovenet Communications, Inc"	US
204.45.12.0/24	174	"Cogent Communications"	US
204.45.120.0/24	6461	"Abovenet Communications, Inc"	US
204.45.121.0/24	6461	"Abovenet Communications, Inc"	US
204.45.122.0/24	6461	"Abovenet Communications, Inc"	US
204.45.123.0/24	6461	"Abovenet Communications, Inc"	US
204.45.126.0/24	6461	"Abovenet Communications, Inc"	US
204.45.127.0/24	6461	"Abovenet Communications, Inc"	US
204.45.128.0/24	6461	"Abovenet Communications, Inc"	US
204.45.129.0/24	6461	"Abovenet Communications, Inc"	US
204.45.13.0/24	6461	"Abovenet Communications, Inc"	US
204.45.130.0/24	6461	"Abovenet Communications, Inc"	US
204.45.133.0/24	6461	"Abovenet Communications, Inc"	US
204.45.134.0/24	6461	"Abovenet Communications, Inc"	US
204.45.135.0/24	6461	"Abovenet Communications, Inc"	US
204.45.136.0/24	6461	"Abovenet Communications, Inc"	US
204.45.137.0/24	6461	"Abovenet Communications, Inc"	US
204.45.138.0/24	6461	"Abovenet Communications, Inc"	US
204.45.139.0/24	174	"Cogent Communications"	US
204.45.14.0/24	6461	"Abovenet Communications, Inc"	US
204.45.140.0/24	6461	"Abovenet Communications, Inc"	US
204.45.141.0/24	6461	"Abovenet Communications, Inc"	US
204.45.143.0/24	6461	"Abovenet Communications, Inc"	US
204.45.144.0/24	6461	"Abovenet Communications, Inc"	US
204.45.145.0/24	6461	"Abovenet Communications, Inc"	US
204.45.146.0/24	6461	"Abovenet Communications, Inc"	US
204.45.148.0/24	6461	"Abovenet Communications, Inc"	US
204.45.149.0/24	6461	"Abovenet Communications, Inc"	US
204.45.15.0/24	6461	"Abovenet Communications, Inc"	US
204.45.150.0/24	6461	"Abovenet Communications, Inc"	US
204.45.151.0/24	6461	"Abovenet Communications, Inc"	US
204.45.155.0/24	6461	"Abovenet Communications, Inc"	US
204.45.156.0/24	6461	"Abovenet Communications, Inc"	US
204.45.157.0/24	6461	"Abovenet Communications, Inc"	US
204.45.158.0/24	6461	"Abovenet Communications, Inc"	US
204.45.159.0/24	6461	"Abovenet Communications, Inc"	US
204.45.16.0/24	174	"Cogent Communications"	US
204.45.162.0/24	6461	"Abovenet Communications, Inc"	US
204.45.17.0/24	6461	"Abovenet Communications, Inc"	US
204.45.174.0/24	6461	"Abovenet Communications, Inc"	US
204.45.178.0/24	6461	"Abovenet Communications, Inc"	US
204.45.18.0/24	174	"Cogent Communications"	US
204.45.180.0/24	6461	"Abovenet Communications, Inc"	US
204.45.182.0/24	6461	"Abovenet Communications, Inc"	US
204.45.183.0/24	6461	"Abovenet Communications, Inc"	US
204.45.184.0/24	6461	"Abovenet Communications, Inc"	US
204.45.185.0/24	6461	"Abovenet Communications, Inc"	US
204.45.189.0/24	6461	"Abovenet Communications, Inc"	US
204.45.190.0/24	6461	"Abovenet Communications, Inc"	US
204.45.192.0/24	6461	"Abovenet Communications, Inc"	US
204.45.193.0/24	6461	"Abovenet Communications, Inc"	US
204.45.2.0/24	174	"Cogent Communications"	US
204.45.200.0/24	6461	"Abovenet Communications, Inc"	US
204.45.203.0/24	6461	"Abovenet Communications, Inc"	US
204.45.207.0/24	174	"Cogent Communications"	US
204.45.208.0/24	174	"Cogent Communications"	US
204.45.209.0/24	6461	"Abovenet Communications, Inc"	US
204.45.21.0/24	174	"Cogent Communications"	US
204.45.210.0/24	6461	"Abovenet Communications, Inc"	US
204.45.211.0/24	174	"Cogent Communications"	US
204.45.212.0/24	6461	"Abovenet Communications, Inc"	US
204.45.213.0/24	174	"Cogent Communications"	US
204.45.215.0/24	6461	"Abovenet Communications, Inc"	US
204.45.216.0/24	174	"Cogent Communications"	US
204.45.22.0/24	174	"Cogent Communications"	US
204.45.220.0/24	174	"Cogent Communications"	US
204.45.227.0/24	174	"Cogent Communications"	US
204.45.238.0/24	174	"Cogent Communications"	US
204.45.240.0/24	6461	"Abovenet Communications, Inc"	US
204.45.244.0/24	174	"Cogent Communications"	US
204.45.246.0/24	174	"Cogent Communications"	US
204.45.248.0/24	174	"Cogent Communications"	US
204.45.249.0/24	6461	"Abovenet Communications, Inc"	US
204.45.25.0/24	6461	"Abovenet Communications, Inc"	US
204.45.250.0/24	6461	"Abovenet Communications, Inc"	US
204.45.251.0/24	6461	"Abovenet Communications, Inc"	US
204.45.252.0/24	6461	"Abovenet Communications, Inc"	US
204.45.253.0/24	174	"Cogent Communications"	US
204.45.254.0/24	174	"Cogent Communications"	US
204.45.27.0/24	6461	"Abovenet Communications, Inc"	US
204.45.28.0/24	174	"Cogent Communications"	US
204.45.29.0/24	6461	"Abovenet Communications, Inc"	US
204.45.30.0/24	6461	"Abovenet Communications, Inc"	US
204.45.31.0/24	6461	"Abovenet Communications, Inc"	US
204.45.32.0/24	6461	"Abovenet Communications, Inc"	US
204.45.33.0/24	174	"Cogent Communications"	US
204.45.38.0/24	6461	"Abovenet Communications, Inc"	US
204.45.39.0/24	174	"Cogent Communications"	US
204.45.40.0/24	6461	"Abovenet Communications, Inc"	US
204.45.41.0/24	174	"Cogent Communications"	US
204.45.42.0/24	174	"Cogent Communications"	US
204.45.45.0/24	6461	"Abovenet Communications, Inc"	US
204.45.46.0/24	174	"Cogent Communications"	US
204.45.48.0/23	174	"Cogent Communications"	US
204.45.51.0/24	6461	"Abovenet Communications, Inc"	US
204.45.52.0/24	174	"Cogent Communications"	US
204.45.53.0/24	6461	"Abovenet Communications, Inc"	US
204.45.55.0/24	174	"Cogent Communications"	US
204.45.56.0/23	174	"Cogent Communications"	US
204.45.58.0/23	174	"Cogent Communications"	US
204.45.6.0/24	6461	"Abovenet Communications, Inc"	US
204.45.60.0/24	174	"Cogent Communications"	US
204.45.61.0/24	174	"Cogent Communications"	US
204.45.63.0/24	174	"Cogent Communications"	US
204.45.64.0/24	6461	"Abovenet Communications, Inc"	US
204.45.65.0/24	6461	"Abovenet Communications, Inc"	US
204.45.66.0/24	6461	"Abovenet Communications, Inc"	US
204.45.68.0/24	6461	"Abovenet Communications, Inc"	US
204.45.69.0/24	6461	"Abovenet Communications, Inc"	US
204.45.7.0/24	6461	"Abovenet Communications, Inc"	US
204.45.70.0/24	6461	"Abovenet Communications, Inc"	US
204.45.71.0/24	6461	"Abovenet Communications, Inc"	US
204.45.72.0/24	6461	"Abovenet Communications, Inc"	US
204.45.73.0/24	6461	"Abovenet Communications, Inc"	US
204.45.74.0/24	6461	"Abovenet Communications, Inc"	US
204.45.75.0/24	6461	"Abovenet Communications, Inc"	US
204.45.76.0/24	6461	"Abovenet Communications, Inc"	US
204.45.8.0/24	6461	"Abovenet Communications, Inc"	US
204.45.80.0/24	6461	"Abovenet Communications, Inc"	US
204.45.81.0/24	6461	"Abovenet Communications, Inc"	US
204.45.82.0/24	6461	"Abovenet Communications, Inc"	US
204.45.83.0/24	6461	"Abovenet Communications, Inc"	US
204.45.84.0/24	6461	"Abovenet Communications, Inc"	US
204.45.85.0/24	6461	"Abovenet Communications, Inc"	US
204.45.86.0/24	6461	"Abovenet Communications, Inc"	US
204.45.87.0/24	6461	"Abovenet Communications, Inc"	US
204.45.88.0/24	6461	"Abovenet Communications, Inc"	US
204.45.89.0/24	6461	"Abovenet Communications, Inc"	US
204.45.9.0/24	6461	"Abovenet Communications, Inc"	US
204.45.90.0/24	6461	"Abovenet Communications, Inc"	US
204.45.92.0/24	6461	"Abovenet Communications, Inc"	US
204.45.93.0/24	6461	"Abovenet Communications, Inc"	US
204.45.95.0/24	6461	"Abovenet Communications, Inc"	US
204.45.96.0/24	6461	"Abovenet Communications, Inc"	US
204.45.98.0/24	6461	"Abovenet Communications, Inc"	US
204.45.99.0/24	6461	"Abovenet Communications, Inc"	US
204.52.209.0/24	13951	"C7 Data Centers, Inc."	US
204.61.220.0/22	46785	"QUASAR DATA CENTER, LTD."	US
204.74.208.0/20	20248	"Take 2 Hosting, Inc."	US
204.9.201.0/24	32743	"U.S. COLO, LLC"	US
204.93.128.0/17	23352	"Server Central Network"	US
204.93.160.0/24	23352	"Server Central Network"	US
205.134.224.0/19	17139	"Corporate Colocation Inc."	US
205.138.54.0/23	15085	"Immedion, LLC"	US
205.138.54.0/24	15085	"Immedion, LLC"	US
205.151.103.0/24	13768	"Peer 1 Network (USA) Inc."	CA
205.151.108.0/22	10929	"Netelligent Hosting Services Inc."	CA
205.185.198.0/24	12989	"Eweka Internet Services B.V."	US
205.185.222.0/24	12989	"Eweka Internet Services B.V."	US
205.186.128.0/19	31815	"Media Temple, Inc."	US
205.186.176.0/20	31815	"Media Temple, Inc."	US
205.204.32.0/20	13415	"FirstDigital Communications, LLC"	US
205.204.64.0/19	10929	"Netelligent Hosting Services Inc."	CA
205.209.16.0/20	3356	"Level 3 Communications, Inc."	US
205.211.130.0/24	13768	"Peer 1 Network (USA) Inc."	CA
205.211.131.0/24	13768	"Peer 1 Network (USA) Inc."	CA
205.234.152.0/24	36352	ColoCrossing	US
205.234.153.0/24	36352	ColoCrossing	US
205.234.159.0/24	36352	ColoCrossing	US
205.234.203.0/24	36352	ColoCrossing	US
205.234.250.0/24	20473	"Choopa, LLC"	US
205.250.0.0/16	852	"TELUS Communications Inc."	CA
205.251.192.0/23	16509	"Amazon.com, Inc."	US
205.251.194.0/23	16509	"Amazon.com, Inc."	US
205.251.196.0/23	16509	"Amazon.com, Inc."	US
205.251.198.0/23	16509	"Amazon.com, Inc."	US
205.251.200.0/24	16509	"Amazon.com, Inc."	US
205.251.201.0/24	16509	"Amazon.com, Inc."	US
205.251.202.0/24	16509	"Amazon.com, Inc."	US
205.251.203.0/24	16509	"Amazon.com, Inc."	US
205.251.206.0/23	16509	"Amazon.com, Inc."	US
205.251.208.0/24	16509	"Amazon.com, Inc."	US
205.251.209.0/24	16509	"Amazon.com, Inc."	US
205.251.211.0/24	16509	"Amazon.com, Inc."	US
205.251.212.0/24	16509	"Amazon.com, Inc."	US
205.251.213.0/24	16509	"Amazon.com, Inc."	US
205.251.214.0/24	16509	"Amazon.com, Inc."	US
205.251.215.0/24	16509	"Amazon.com, Inc."	US
205.251.216.0/24	16509	"Amazon.com, Inc."	US
205.251.218.0/24	16509	"Amazon.com, Inc."	US
205.251.219.0/24	16509	"Amazon.com, Inc."	US
205.251.220.0/24	16509	"Amazon.com, Inc."	US
205.251.221.0/24	16509	"Amazon.com, Inc."	US
205.251.222.0/23	16509	"Amazon.com, Inc."	US
205.251.224.0/22	16509	"Amazon.com, Inc."	US
205.251.228.0/22	16509	"Amazon.com, Inc."	US
205.251.232.0/22	16509	"Amazon.com, Inc."	US
205.251.236.0/22	8987	"Amazon Data Services Ireland Ltd"	US
205.251.240.0/22	16509	"Amazon.com, Inc."	US
205.251.244.0/23	16509	"Amazon.com, Inc."	US
205.251.247.0/24	16509	"Amazon.com, Inc."	US
205.251.248.0/24	16509	"Amazon.com, Inc."	US
205.251.249.0/24	16509	"Amazon.com, Inc."	US
205.251.250.0/24	16509	"Amazon.com, Inc."	US
205.251.251.0/24	16509	"Amazon.com, Inc."	US
205.251.252.0/24	16509	"Amazon.com, Inc."	US
205.251.253.0/24	16509	"Amazon.com, Inc."	US
205.251.254.0/24	16509	"Amazon.com, Inc."	US
206.123.147.0/24	12586	"GHOSTnet GmbH"	NL
206.123.219.0/24	394195	Clearnetworx	US
206.123.26.0/23	13768	"Peer 1 Network (USA) Inc."	CA
206.123.95.0/24	36352	ColoCrossing	US
206.126.96.0/22	8100	"QuadraNet, Inc"	US
206.132.64.0/18	3549	"Level 3 Communications, Inc."	US
206.169.16.0/20	4323	"tw telecom holdings, inc."	US
206.206.163.0/24	26640	"Oso Grande Technologies, Inc."	US
206.206.168.0/24	13332	"NephoScale Inc."	US
206.206.175.0/24	13332	"NephoScale Inc."	US
206.206.176.0/20	26640	"Oso Grande Technologies, Inc."	US
206.206.177.0/24	26640	"Oso Grande Technologies, Inc."	US
206.206.178.0/24	26640	"Oso Grande Technologies, Inc."	US
206.206.183.0/24	13332	"NephoScale Inc."	US
206.206.189.0/24	26640	"Oso Grande Technologies, Inc."	US
206.206.190.0/24	26640	"Oso Grande Technologies, Inc."	US
206.206.191.0/24	26640	"Oso Grande Technologies, Inc."	US
206.206.73.0/24	26640	"Oso Grande Technologies, Inc."	US
206.212.240.0/20	12260	Colostore.com	US
206.217.128.0/20	36352	ColoCrossing	US
206.217.128.0/23	36352	ColoCrossing	US
206.217.130.0/24	36352	ColoCrossing	US
206.217.131.0/24	36352	ColoCrossing	US
206.217.132.0/23	36352	ColoCrossing	US
206.217.134.0/23	36352	ColoCrossing	US
206.217.136.0/23	36352	ColoCrossing	US
206.217.138.0/24	36352	ColoCrossing	US
206.217.139.0/24	36352	ColoCrossing	US
206.217.140.0/23	36352	ColoCrossing	US
206.217.142.0/24	36352	ColoCrossing	US
206.217.143.0/24	36352	ColoCrossing	US
206.220.240.0/20	19384	"CyrusOne LLC"	US
206.223.160.0/19	21949	"Beanfield Technologies Inc."	CA
206.246.20.0/22	394541	"Professional Value Internet Services, Inc."	US
206.41.89.0/24	22652	"Fibrenoire Inc."	CA
206.79.4.0/24	14415	"Host Collective, Inc."	US
206.80.96.0/19	14230	Involta	US
207.108.0.0/15	209	"Qwest Communications Company, LLC"	US
207.111.192.0/18	3925	ICOnetworks	US
207.114.240.0/20	4323	"tw telecom holdings, inc."	US
207.159.128.0/19	13768	"Peer 1 Network (USA) Inc."	US
207.171.160.0/20	16509	"Amazon.com, Inc."	US
207.171.170.0/24	16509	"Amazon.com, Inc."	US
207.171.176.0/20	16509	"Amazon.com, Inc."	US
207.171.179.0/24	16509	"Amazon.com, Inc."	US
207.171.184.0/23	16509	"Amazon.com, Inc."	US
207.177.0.0/17	5056	"Iowa Network Services"	US
207.188.147.0/24	13332	"NephoScale Inc."	US
207.188.168.0/24	26640	"Oso Grande Technologies, Inc."	US
207.188.169.0/24	26640	"Oso Grande Technologies, Inc."	US
207.188.170.0/24	13332	"NephoScale Inc."	US
207.188.171.0/24	13332	"NephoScale Inc."	US
207.188.174.0/24	13332	"NephoScale Inc."	US
207.188.180.0/24	13332	"NephoScale Inc."	US
207.188.181.0/24	13332	"NephoScale Inc."	US
207.188.184.0/24	13332	"NephoScale Inc."	US
207.188.185.0/24	13332	"NephoScale Inc."	US
207.188.186.0/24	26640	"Oso Grande Technologies, Inc."	US
207.188.187.0/24	13332	"NephoScale Inc."	US
207.198.104.0/21	13768	"Peer 1 Network (USA) Inc."	US
207.198.112.0/21	13768	"Peer 1 Network (USA) Inc."	US
207.198.120.0/22	13768	"Peer 1 Network (USA) Inc."	US
207.198.124.0/22	13768	"Peer 1 Network (USA) Inc."	US
207.198.64.0/19	13768	"Peer 1 Network (USA) Inc."	US
207.198.96.0/21	13768	"Peer 1 Network (USA) Inc."	US
207.201.223.192/26	4323	"tw telecom holdings, inc."	US
207.204.224.0/19	22781	Reliablehosting.com	US
207.21.192.0/18	13768	"Peer 1 Network (USA) Inc."	US
207.210.192.0/18	36024	"Colo4, LLC"	US
207.210.239.0/24	36352	ColoCrossing	US
207.210.64.0/19	3595	"Global Net Access, LLC"	US
207.210.64.0/20	3595	"Global Net Access, LLC"	US
207.228.103.0/24	33549	"Whipcord Ltd."	CA
207.244.64.0/18	30633	"Leaseweb USA, Inc."	US
207.246.224.0/24	13768	"Peer 1 Network (USA) Inc."	US
207.46.0.0/16	8075	"Microsoft Corporation"	US
207.46.0.0/19	8075	"Microsoft Corporation"	US
207.58.128.0/18	25847	ServInt	US
207.66.112.0/24	13332	"NephoScale Inc."	US
207.66.29.0/24	13332	"NephoScale Inc."	US
207.66.34.0/24	13332	"NephoScale Inc."	US
207.66.56.0/24	13332	"NephoScale Inc."	US
207.66.80.0/20	13332	"NephoScale Inc."	US
207.66.80.0/24	13332	"NephoScale Inc."	US
207.66.88.0/24	13332	"NephoScale Inc."	US
207.66.90.0/24	13332	"NephoScale Inc."	US
207.66.91.0/24	13332	"NephoScale Inc."	US
207.66.93.0/24	13332	"NephoScale Inc."	US
207.66.97.0/24	13332	"NephoScale Inc."	US
207.66.99.0/24	13332	"NephoScale Inc."	US
207.91.160.0/19	25956	"Alpheus Data Services, L.L.C."	US
207.97.192.0/18	27357	"Rackspace Hosting"	US
207.98.128.0/18	12083	"WideOpenWest Finance LLC"	US
207.98.192.0/19	12083	"WideOpenWest Finance LLC"	US
208.100.0.0/18	32748	"Steadfast Networks"	US
208.100.55.0/24	19024	"Internap Network Services Corporation"	US
208.100.59.0/24	19024	"Internap Network Services Corporation"	US
208.100.7.0/24	19024	"Internap Network Services Corporation"	US
208.107.0.0/16	11232	"Midcontinent Media, Inc."	US
208.109.0.0/16	26496	"GoDaddy.com, LLC"	US
208.109.0.0/17	26496	"GoDaddy.com, LLC"	US
208.109.0.0/22	26496	"GoDaddy.com, LLC"	US
208.109.116.0/22	26496	"GoDaddy.com, LLC"	US
208.109.12.0/22	26496	"GoDaddy.com, LLC"	US
208.109.120.0/22	26496	"GoDaddy.com, LLC"	US
208.109.124.0/22	26496	"GoDaddy.com, LLC"	US
208.109.128.0/17	26496	"GoDaddy.com, LLC"	US
208.109.132.0/22	26496	"GoDaddy.com, LLC"	US
208.109.132.0/23	26496	"GoDaddy.com, LLC"	US
208.109.136.0/22	26496	"GoDaddy.com, LLC"	US
208.109.140.0/22	26496	"GoDaddy.com, LLC"	US
208.109.144.0/22	26496	"GoDaddy.com, LLC"	US
208.109.148.0/22	26496	"GoDaddy.com, LLC"	US
208.109.152.0/22	26496	"GoDaddy.com, LLC"	US
208.109.156.0/22	26496	"GoDaddy.com, LLC"	US
208.109.16.0/20	26496	"GoDaddy.com, LLC"	US
208.109.16.0/22	26496	"GoDaddy.com, LLC"	US
208.109.160.0/22	26496	"GoDaddy.com, LLC"	US
208.109.164.0/22	26496	"GoDaddy.com, LLC"	US
208.109.168.0/22	26496	"GoDaddy.com, LLC"	US
208.109.172.0/22	26496	"GoDaddy.com, LLC"	US
208.109.176.0/22	26496	"GoDaddy.com, LLC"	US
208.109.180.0/22	26496	"GoDaddy.com, LLC"	US
208.109.184.0/22	26496	"GoDaddy.com, LLC"	US
208.109.188.0/22	26496	"GoDaddy.com, LLC"	US
208.109.192.0/22	26496	"GoDaddy.com, LLC"	US
208.109.196.0/22	26496	"GoDaddy.com, LLC"	US
208.109.20.0/22	26496	"GoDaddy.com, LLC"	US
208.109.200.0/22	26496	"GoDaddy.com, LLC"	US
208.109.204.0/22	26496	"GoDaddy.com, LLC"	US
208.109.208.0/22	26496	"GoDaddy.com, LLC"	US
208.109.212.0/22	26496	"GoDaddy.com, LLC"	US
208.109.216.0/22	26496	"GoDaddy.com, LLC"	US
208.109.220.0/22	26496	"GoDaddy.com, LLC"	US
208.109.224.0/22	26496	"GoDaddy.com, LLC"	US
208.109.228.0/22	26496	"GoDaddy.com, LLC"	US
208.109.232.0/22	26496	"GoDaddy.com, LLC"	US
208.109.236.0/22	26496	"GoDaddy.com, LLC"	US
208.109.24.0/22	26496	"GoDaddy.com, LLC"	US
208.109.240.0/22	26496	"GoDaddy.com, LLC"	US
208.109.244.0/22	26496	"GoDaddy.com, LLC"	US
208.109.248.0/22	26496	"GoDaddy.com, LLC"	US
208.109.252.0/22	26496	"GoDaddy.com, LLC"	US
208.109.255.0/24	26496	"GoDaddy.com, LLC"	US
208.109.28.0/22	26496	"GoDaddy.com, LLC"	US
208.109.32.0/22	26496	"GoDaddy.com, LLC"	US
208.109.4.0/22	26496	"GoDaddy.com, LLC"	US
208.109.4.0/23	26496	"GoDaddy.com, LLC"	US
208.109.40.0/22	26496	"GoDaddy.com, LLC"	US
208.109.44.0/22	26496	"GoDaddy.com, LLC"	US
208.109.48.0/22	26496	"GoDaddy.com, LLC"	US
208.109.52.0/22	26496	"GoDaddy.com, LLC"	US
208.109.56.0/22	26496	"GoDaddy.com, LLC"	US
208.109.6.0/23	26496	"GoDaddy.com, LLC"	US
208.109.60.0/22	26496	"GoDaddy.com, LLC"	US
208.109.64.0/22	26496	"GoDaddy.com, LLC"	US
208.109.68.0/22	26496	"GoDaddy.com, LLC"	US
208.109.72.0/22	26496	"GoDaddy.com, LLC"	US
208.109.76.0/22	26496	"GoDaddy.com, LLC"	US
208.109.8.0/22	26496	"GoDaddy.com, LLC"	US
208.109.80.0/22	26496	"GoDaddy.com, LLC"	US
208.109.84.0/22	26496	"GoDaddy.com, LLC"	US
208.109.88.0/22	26496	"GoDaddy.com, LLC"	US
208.109.92.0/22	26496	"GoDaddy.com, LLC"	US
208.109.96.0/20	26496	"GoDaddy.com, LLC"	US
208.110.128.0/19	13739	"Datacenter IP, LLC"	US
208.110.64.0/19	32097	"WholeSale Internet, Inc."	US
208.112.0.0/17	20021	HostMySite	US
208.113.128.0/17	26347	"New Dream Network, LLC"	US
208.113.128.0/20	26347	"New Dream Network, LLC"	US
208.113.144.0/21	26347	"New Dream Network, LLC"	US
208.113.152.0/21	26347	"New Dream Network, LLC"	US
208.113.160.0/19	26347	"New Dream Network, LLC"	US
208.113.192.0/21	26347	"New Dream Network, LLC"	US
208.113.224.0/19	26347	"New Dream Network, LLC"	US
208.115.192.0/18	46475	"Limestone Networks, Inc."	US
208.115.96.0/19	1616	"CoreLink Data Centers"	US
208.115.96.0/24	1616	"CoreLink Data Centers"	US
208.117.0.0/18	32748	"Steadfast Networks"	US
208.117.45.0/24	32748	"Steadfast Networks"	US
208.117.46.0/24	32748	"Steadfast Networks"	US
208.117.48.0/20	32748	"Steadfast Networks"	US
208.123.208.0/20	25745	"Alentus Corporation"	US
208.124.64.0/18	5742	"Consolidated Communications, Inc."	US
208.131.128.0/19	29854	"WestHost, Inc."	US
208.166.48.0/20	13332	"NephoScale Inc."	US
208.167.224.0/19	20473	"Choopa, LLC"	US
208.238.102.0/24	13768	"Peer 1 Network (USA) Inc."	US
208.239.224.0/22	13768	"Peer 1 Network (USA) Inc."	US
208.42.212.0/24	22561	"CenturyTel Internet Holdings, Inc."	US
208.43.0.0/16	36351	"SoftLayer Technologies Inc."	US
208.53.128.0/18	6461	"Abovenet Communications, Inc"	US
208.53.128.0/24	6461	"Abovenet Communications, Inc"	US
208.53.129.0/24	6461	"Abovenet Communications, Inc"	US
208.53.130.0/24	6461	"Abovenet Communications, Inc"	US
208.53.131.0/24	6461	"Abovenet Communications, Inc"	US
208.53.133.0/24	174	"Cogent Communications"	US
208.53.136.0/24	6461	"Abovenet Communications, Inc"	US
208.53.137.0/24	6461	"Abovenet Communications, Inc"	US
208.53.138.0/24	6461	"Abovenet Communications, Inc"	US
208.53.140.0/24	6461	"Abovenet Communications, Inc"	US
208.53.143.0/24	6461	"Abovenet Communications, Inc"	US
208.53.147.0/24	6461	"Abovenet Communications, Inc"	US
208.53.149.0/24	174	"Cogent Communications"	US
208.53.152.0/24	6461	"Abovenet Communications, Inc"	US
208.53.153.0/24	174	"Cogent Communications"	US
208.53.154.0/24	174	"Cogent Communications"	US
208.53.156.0/22	174	"Cogent Communications"	US
208.53.160.0/24	6461	"Abovenet Communications, Inc"	US
208.53.161.0/24	6461	"Abovenet Communications, Inc"	US
208.53.164.0/24	174	"Cogent Communications"	US
208.53.166.0/24	174	"Cogent Communications"	US
208.53.168.0/24	174	"Cogent Communications"	US
208.53.174.0/24	174	"Cogent Communications"	US
208.53.177.0/24	174	"Cogent Communications"	US
208.53.178.0/23	174	"Cogent Communications"	US
208.53.183.0/24	174	"Cogent Communications"	US
208.53.190.0/24	174	"Cogent Communications"	US
208.53.191.0/24	30058	FDCservers.net	US
208.53.32.0/22	13951	"C7 Data Centers, Inc."	US
208.53.34.0/24	15359	"Datto, Inc"	US
208.53.35.0/24	13951	"C7 Data Centers, Inc."	US
